talo,sp_liquen,area_talo,apotecio,area_ap,alt
IMG_1719,Follmania_orthoclada,6650555,452,0.123,600
IMG_1719,Follmania_orthoclada,6650555,534,0.123,600
IMG_1719,Follmania_orthoclada,6650555,596,0.123,600
IMG_1719,Follmania_orthoclada,6650555,627,0.123,600
IMG_1719,Follmania_orthoclada,6650555,678,0.123,600
IMG_1719,Follmania_orthoclada,6650555,682,0.123,600
IMG_1719,Follmania_orthoclada,6650555,706,0.123,600
IMG_1719,Follmania_orthoclada,6650555,751,0.123,600
IMG_1719,Follmania_orthoclada,6650555,869,0.123,600
IMG_1719,Follmania_orthoclada,6650555,945,0.123,600
IMG_1719,Follmania_orthoclada,6650555,997,0.123,600
IMG_1719,Follmania_orthoclada,6650555,1304,0.123,600
IMG_1719,Follmania_orthoclada,6650555,1338,0.123,600
IMG_1719,Follmania_orthoclada,6650555,1367,0.123,600
IMG_1719,Follmania_orthoclada,6650555,1381,0.123,600
IMG_1725,Buellia_jorgensis,506023,52,0.123,600
IMG_1728,Buellia_jorgensis,634340,72,0.123,600
IMG_1728,Buellia_jorgensis,634340,106,0.123,600
IMG_1730,Buellia_jorgensis,379377,16,0.123,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,66,0.123,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,117,0.123,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,131,0.123,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,148,0.123,600
SA2A_2555,Buellia_jorgensis,292426,66,0.123,600
IMG_0777,Buellia_jorgensis,476088,34,0.123,700
IMG_0779,Buellia_jorgensis,469282,139,0.123,700
IMG_0790,Buellia_jorgensis,218669,23,0.123,700
IMG_0790,Buellia_jorgensis,218669,87,0.123,700
IMG_0790,Buellia_jorgensis,218669,96,0.123,700
IMG_0831,Buellia_jorgensis,402343,56,0.123,800
IMG_0832,Buellia_jorgensis,421133,47,0.123,800
IMG_0853,Buellia_jorgensis,959058,16,0.123,800
IMG_0574,Follmania_orthoclada,856585,112,0.124,400
IMG_0591,Follmania_orthoclada,1256793,3,0.124,400
IMG_0600,Follmania_orthoclada,5696998,5,0.124,400
IMG_0600,Follmania_orthoclada,5696998,17,0.124,400
IMG_0616,Follmania_orthoclada,570926,4,0.124,400
IMG_0619,Follmania_orthoclada,3066048,13,0.124,400
IMG_0661,Follmania_orthoclada,1476757,25,0.124,500
IMG_0672,Follmania_orthoclada,1453664,2,0.124,500
IMG_0673,Follmania_orthoclada,3119645,162,0.124,500
IMG_0707,Follmania_orthoclada,3700537,31,0.124,600
IMG_0707,Follmania_orthoclada,3700537,38,0.124,600
IMG_0710,Follmania_orthoclada,3560163,30,0.124,600
IMG_0710,Follmania_orthoclada,3560163,221,0.124,600
IMG_0712,Follmania_orthoclada,4078251,56,0.124,600
IMG_0712,Follmania_orthoclada,4078251,224,0.124,600
IMG_0712,Follmania_orthoclada,4078251,257,0.124,600
IMG_0712,Follmania_orthoclada,4078251,323,0.124,600
IMG_0712,Follmania_orthoclada,4078251,349,0.124,600
IMG_0712,Follmania_orthoclada,4078251,372,0.124,600
IMG_0712,Follmania_orthoclada,4078251,444,0.124,600
IMG_0712,Follmania_orthoclada,4078251,653,0.124,600
IMG_0712,Follmania_orthoclada,4078251,746,0.124,600
IMG_0712,Follmania_orthoclada,4078251,960,0.124,600
IMG_0712,Follmania_orthoclada,4078251,963,0.124,600
IMG_0712,Follmania_orthoclada,4078251,987,0.124,600
IMG_0712,Follmania_orthoclada,4078251,996,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1225,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1251,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1298,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1371,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1392,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1394,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1531,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1540,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1599,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1605,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1669,0.124,600
IMG_0712,Follmania_orthoclada,4078251,1717,0.124,600
IMG_1713,Follmania_orthoclada,3939394,23,0.124,600
IMG_1713,Follmania_orthoclada,3939394,82,0.124,600
IMG_1713,Follmania_orthoclada,3939394,523,0.124,600
IMG_1713,Follmania_orthoclada,3939394,696,0.124,600
IMG_1713,Follmania_orthoclada,3939394,717,0.124,600
IMG_1713,Follmania_orthoclada,3939394,741,0.124,600
IMG_1713,Follmania_orthoclada,3939394,926,0.124,600
IMG_1713,Follmania_orthoclada,3939394,933,0.124,600
IMG_1713,Follmania_orthoclada,3939394,941,0.124,600
IMG_1715,Follmania_orthoclada,4165149,91,0.124,600
IMG_1715,Follmania_orthoclada,4165149,231,0.124,600
IMG_1716,Follmania_orthoclada,3548247,130,0.124,600
IMG_1716,Follmania_orthoclada,3548247,233,0.124,600
IMG_1716,Follmania_orthoclada,3548247,261,0.124,600
IMG_1716,Follmania_orthoclada,3548247,267,0.124,600
IMG_1717,Follmania_orthoclada,3788128,172,0.124,600
IMG_1717,Follmania_orthoclada,3788128,241,0.124,600
IMG_1717,Follmania_orthoclada,3788128,273,0.124,600
IMG_1717,Follmania_orthoclada,3788128,308,0.124,600
IMG_1717,Follmania_orthoclada,3788128,325,0.124,600
IMG_1717,Follmania_orthoclada,3788128,426,0.124,600
IMG_1724,Buellia_jorgensis,485967,18,0.124,600
IMG_1729,Buellia_jorgensis,615850,51,0.124,600
IMG_1729,Buellia_jorgensis,615850,97,0.124,600
IMG_1735,Buellia_jorgensis,263780,20,0.124,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,119,0.124,600
IMG_0762,Follmania_orthoclada,676985,3,0.124,700
IMG_0764,Follmania_orthoclada,2672904,17,0.124,700
IMG_0776,Buellia_jorgensis,497063,23,0.124,700
IMG_0776,Buellia_jorgensis,497063,44,0.124,700
IMG_0853,Buellia_jorgensis,959058,44,0.124,800
IMG_0853,Buellia_jorgensis,959058,265,0.124,800
IMG_0605,Follmania_orthoclada,1731342,9,0.125,400
IMG_0611,Follmania_orthoclada,565650,8,0.125,400
IMG_0614,Follmania_orthoclada,1657308,7,0.125,400
IMG_0662,Follmania_orthoclada,1734683,44,0.125,500
IMG_0662,Follmania_orthoclada,1734683,80,0.125,500
IMG_0664,Follmania_orthoclada,4926329,134,0.125,500
IMG_0665,Follmania_orthoclada,3123317,171,0.125,500
IMG_0665,Follmania_orthoclada,3123317,210,0.125,500
IMG_0666,Follmania_orthoclada,3169699,9,0.125,500
IMG_0666,Follmania_orthoclada,3169699,330,0.125,500
IMG_0671,Follmania_orthoclada,1432885,23,0.125,500
IMG_0672,Follmania_orthoclada,1453664,24,0.125,500
IMG_0707,Follmania_orthoclada,3700537,21,0.125,600
IMG_0711,Follmania_orthoclada,3435767,7,0.125,600
IMG_0711,Follmania_orthoclada,3435767,23,0.125,600
IMG_0711,Follmania_orthoclada,3435767,96,0.125,600
IMG_0711,Follmania_orthoclada,3435767,161,0.125,600
IMG_0711,Follmania_orthoclada,3435767,174,0.125,600
IMG_0711,Follmania_orthoclada,3435767,176,0.125,600
IMG_0711,Follmania_orthoclada,3435767,202,0.125,600
IMG_0711,Follmania_orthoclada,3435767,236,0.125,600
IMG_0712,Follmania_orthoclada,4078251,189,0.125,600
IMG_0712,Follmania_orthoclada,4078251,346,0.125,600
IMG_0712,Follmania_orthoclada,4078251,462,0.125,600
IMG_0712,Follmania_orthoclada,4078251,629,0.125,600
IMG_0712,Follmania_orthoclada,4078251,713,0.125,600
IMG_0712,Follmania_orthoclada,4078251,740,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1072,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1117,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1159,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1173,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1196,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1239,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1424,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1579,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1626,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1632,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1645,0.125,600
IMG_0712,Follmania_orthoclada,4078251,1735,0.125,600
IMG_1714,Follmania_orthoclada,4013499,6,0.125,600
IMG_1714,Follmania_orthoclada,4013499,29,0.125,600
IMG_1714,Follmania_orthoclada,4013499,51,0.125,600
IMG_1714,Follmania_orthoclada,4013499,74,0.125,600
IMG_1718,Follmania_orthoclada,6845872,81,0.125,600
IMG_1718,Follmania_orthoclada,6845872,93,0.125,600
IMG_1718,Follmania_orthoclada,6845872,102,0.125,600
IMG_1718,Follmania_orthoclada,6845872,110,0.125,600
IMG_1718,Follmania_orthoclada,6845872,240,0.125,600
IMG_1718,Follmania_orthoclada,6845872,315,0.125,600
IMG_1718,Follmania_orthoclada,6845872,591,0.125,600
IMG_1718,Follmania_orthoclada,6845872,615,0.125,600
IMG_1718,Follmania_orthoclada,6845872,646,0.125,600
IMG_1718,Follmania_orthoclada,6845872,668,0.125,600
IMG_1718,Follmania_orthoclada,6845872,787,0.125,600
IMG_1718,Follmania_orthoclada,6845872,805,0.125,600
IMG_1718,Follmania_orthoclada,6845872,955,0.125,600
IMG_1718,Follmania_orthoclada,6845872,960,0.125,600
IMG_1718,Follmania_orthoclada,6845872,1243,0.125,600
IMG_1718,Follmania_orthoclada,6845872,1308,0.125,600
IMG_1718,Follmania_orthoclada,6845872,1325,0.125,600
IMG_1718,Follmania_orthoclada,6845872,1357,0.125,600
IMG_1719,Follmania_orthoclada,6650555,82,0.125,600
IMG_1719,Follmania_orthoclada,6650555,105,0.125,600
IMG_1719,Follmania_orthoclada,6650555,111,0.125,600
IMG_1719,Follmania_orthoclada,6650555,116,0.125,600
IMG_1719,Follmania_orthoclada,6650555,169,0.125,600
IMG_1719,Follmania_orthoclada,6650555,217,0.125,600
IMG_1719,Follmania_orthoclada,6650555,484,0.125,600
IMG_1719,Follmania_orthoclada,6650555,558,0.125,600
IMG_1719,Follmania_orthoclada,6650555,640,0.125,600
IMG_1719,Follmania_orthoclada,6650555,846,0.125,600
IMG_1719,Follmania_orthoclada,6650555,920,0.125,600
IMG_1719,Follmania_orthoclada,6650555,985,0.125,600
IMG_1719,Follmania_orthoclada,6650555,1159,0.125,600
IMG_1719,Follmania_orthoclada,6650555,1172,0.125,600
IMG_1719,Follmania_orthoclada,6650555,1270,0.125,600
IMG_1719,Follmania_orthoclada,6650555,1369,0.125,600
IMG_1719,Follmania_orthoclada,6650555,1407,0.125,600
IMG_1726,Buellia_jorgensis,464515,8,0.125,600
IMG_1728,Buellia_jorgensis,634340,81,0.125,600
IMG_1729,Buellia_jorgensis,615850,50,0.125,600
IMG_1732,Buellia_jorgensis,559168,17,0.125,600
SA2A_2555,Buellia_jorgensis,292426,50,0.125,600
SA2A_2555,Buellia_jorgensis,292426,82,0.125,600
SA2A_2555,Buellia_jorgensis,292426,89,0.125,600
SA2A_2555,Buellia_jorgensis,292426,124,0.125,600
IMG_0778,Buellia_jorgensis,425173,120,0.125,700
IMG_0779,Buellia_jorgensis,469282,73,0.125,700
IMG_0789,Buellia_jorgensis,218343,84,0.125,700
IMG_0790,Buellia_jorgensis,218669,103,0.125,700
IMG_0829,Buellia_jorgensis,864783,22,0.125,800
IMG_0852,Buellia_jorgensis,973181,17,0.125,800
IMG_0575,Follmania_orthoclada,902407,47,0.126,400
IMG_0591,Follmania_orthoclada,1256793,31,0.126,400
IMG_0591,Follmania_orthoclada,1256793,49,0.126,400
IMG_0599,Follmania_orthoclada,9106079,2,0.126,400
IMG_0603,Follmania_orthoclada,2056249,18,0.126,400
IMG_0612,Follmania_orthoclada,3387978,1,0.126,400
IMG_0616,Follmania_orthoclada,570926,41,0.126,400
IMG_0663,Follmania_orthoclada,4947177,13,0.126,500
IMG_0663,Follmania_orthoclada,4947177,177,0.126,500
IMG_0664,Follmania_orthoclada,4926329,46,0.126,500
IMG_0665,Follmania_orthoclada,3123317,6,0.126,500
IMG_0665,Follmania_orthoclada,3123317,284,0.126,500
IMG_0666,Follmania_orthoclada,3169699,140,0.126,500
IMG_0666,Follmania_orthoclada,3169699,292,0.126,500
IMG_0673,Follmania_orthoclada,3119645,17,0.126,500
IMG_0674,Follmania_orthoclada,1325317,14,0.126,500
IMG_0674,Follmania_orthoclada,1325317,55,0.126,500
IMG_0674,Follmania_orthoclada,1325317,62,0.126,500
IMG_0674,Follmania_orthoclada,1325317,106,0.126,500
IMG_0674,Follmania_orthoclada,1325317,129,0.126,500
IMG_0676,Buellia_jorgensis,508140,56,0.126,500
IMG_0677,Buellia_jorgensis,531366,48,0.126,500
IMG_0677,Buellia_jorgensis,531366,95,0.126,500
IMG_0706,Follmania_orthoclada,3730111,38,0.126,600
IMG_0710,Follmania_orthoclada,3560163,6,0.126,600
IMG_0710,Follmania_orthoclada,3560163,36,0.126,600
IMG_0710,Follmania_orthoclada,3560163,56,0.126,600
IMG_0710,Follmania_orthoclada,3560163,67,0.126,600
IMG_0710,Follmania_orthoclada,3560163,215,0.126,600
IMG_1713,Follmania_orthoclada,3939394,76,0.126,600
IMG_1713,Follmania_orthoclada,3939394,106,0.126,600
IMG_1713,Follmania_orthoclada,3939394,169,0.126,600
IMG_1713,Follmania_orthoclada,3939394,208,0.126,600
IMG_1713,Follmania_orthoclada,3939394,252,0.126,600
IMG_1713,Follmania_orthoclada,3939394,254,0.126,600
IMG_1713,Follmania_orthoclada,3939394,267,0.126,600
IMG_1713,Follmania_orthoclada,3939394,356,0.126,600
IMG_1713,Follmania_orthoclada,3939394,518,0.126,600
IMG_1713,Follmania_orthoclada,3939394,521,0.126,600
IMG_1713,Follmania_orthoclada,3939394,550,0.126,600
IMG_1713,Follmania_orthoclada,3939394,767,0.126,600
IMG_1713,Follmania_orthoclada,3939394,820,0.126,600
IMG_1713,Follmania_orthoclada,3939394,867,0.126,600
IMG_1713,Follmania_orthoclada,3939394,880,0.126,600
IMG_1713,Follmania_orthoclada,3939394,912,0.126,600
IMG_1713,Follmania_orthoclada,3939394,916,0.126,600
IMG_1713,Follmania_orthoclada,3939394,968,0.126,600
IMG_1714,Follmania_orthoclada,4013499,19,0.126,600
IMG_1714,Follmania_orthoclada,4013499,41,0.126,600
IMG_1714,Follmania_orthoclada,4013499,109,0.126,600
IMG_1714,Follmania_orthoclada,4013499,140,0.126,600
IMG_1715,Follmania_orthoclada,4165149,13,0.126,600
IMG_1715,Follmania_orthoclada,4165149,16,0.126,600
IMG_1715,Follmania_orthoclada,4165149,56,0.126,600
IMG_1715,Follmania_orthoclada,4165149,193,0.126,600
IMG_1715,Follmania_orthoclada,4165149,217,0.126,600
IMG_1715,Follmania_orthoclada,4165149,230,0.126,600
IMG_1715,Follmania_orthoclada,4165149,234,0.126,600
IMG_1715,Follmania_orthoclada,4165149,240,0.126,600
IMG_1716,Follmania_orthoclada,3548247,75,0.126,600
IMG_1716,Follmania_orthoclada,3548247,100,0.126,600
IMG_1716,Follmania_orthoclada,3548247,234,0.126,600
IMG_1716,Follmania_orthoclada,3548247,236,0.126,600
IMG_1716,Follmania_orthoclada,3548247,251,0.126,600
IMG_1717,Follmania_orthoclada,3788128,21,0.126,600
IMG_1717,Follmania_orthoclada,3788128,22,0.126,600
IMG_1717,Follmania_orthoclada,3788128,70,0.126,600
IMG_1717,Follmania_orthoclada,3788128,137,0.126,600
IMG_1717,Follmania_orthoclada,3788128,165,0.126,600
IMG_1717,Follmania_orthoclada,3788128,203,0.126,600
IMG_1717,Follmania_orthoclada,3788128,350,0.126,600
IMG_1717,Follmania_orthoclada,3788128,409,0.126,600
IMG_1718,Follmania_orthoclada,6845872,49,0.126,600
IMG_1718,Follmania_orthoclada,6845872,144,0.126,600
IMG_1718,Follmania_orthoclada,6845872,206,0.126,600
IMG_1718,Follmania_orthoclada,6845872,445,0.126,600
IMG_1718,Follmania_orthoclada,6845872,513,0.126,600
IMG_1718,Follmania_orthoclada,6845872,575,0.126,600
IMG_1718,Follmania_orthoclada,6845872,652,0.126,600
IMG_1718,Follmania_orthoclada,6845872,704,0.126,600
IMG_1718,Follmania_orthoclada,6845872,773,0.126,600
IMG_1718,Follmania_orthoclada,6845872,884,0.126,600
IMG_1718,Follmania_orthoclada,6845872,989,0.126,600
IMG_1718,Follmania_orthoclada,6845872,1028,0.126,600
IMG_1718,Follmania_orthoclada,6845872,1033,0.126,600
IMG_1718,Follmania_orthoclada,6845872,1037,0.126,600
IMG_1718,Follmania_orthoclada,6845872,1087,0.126,600
IMG_1718,Follmania_orthoclada,6845872,1328,0.126,600
IMG_1719,Follmania_orthoclada,6650555,62,0.126,600
IMG_1719,Follmania_orthoclada,6650555,83,0.126,600
IMG_1719,Follmania_orthoclada,6650555,133,0.126,600
IMG_1719,Follmania_orthoclada,6650555,153,0.126,600
IMG_1719,Follmania_orthoclada,6650555,180,0.126,600
IMG_1719,Follmania_orthoclada,6650555,190,0.126,600
IMG_1719,Follmania_orthoclada,6650555,347,0.126,600
IMG_1719,Follmania_orthoclada,6650555,421,0.126,600
IMG_1719,Follmania_orthoclada,6650555,462,0.126,600
IMG_1719,Follmania_orthoclada,6650555,482,0.126,600
IMG_1719,Follmania_orthoclada,6650555,723,0.126,600
IMG_1719,Follmania_orthoclada,6650555,850,0.126,600
IMG_1719,Follmania_orthoclada,6650555,917,0.126,600
IMG_1719,Follmania_orthoclada,6650555,1238,0.126,600
IMG_1719,Follmania_orthoclada,6650555,1289,0.126,600
IMG_1719,Follmania_orthoclada,6650555,1382,0.126,600
IMG_1729,Buellia_jorgensis,615850,75,0.126,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,103,0.126,600
SA2A_2555,Buellia_jorgensis,292426,16,0.126,600
SA2A_2555,Buellia_jorgensis,292426,71,0.126,600
SA2A_2555,Buellia_jorgensis,292426,172,0.126,600
IMG_0764,Follmania_orthoclada,2672904,3,0.126,700
IMG_0765,Follmania_orthoclada,2687414,1,0.126,700
IMG_0765,Follmania_orthoclada,2687414,47,0.126,700
IMG_0591,Follmania_orthoclada,1256793,13,0.127,400
IMG_0602,Follmania_orthoclada,1856873,6,0.127,400
IMG_0617,Follmania_orthoclada,562976,25,0.127,400
IMG_0620,Follmania_orthoclada,2639277,19,0.127,400
IMG_0620,Follmania_orthoclada,2639277,34,0.127,400
IMG_0627,Follmania_orthoclada,708594,2,0.127,400
IMG_0661,Follmania_orthoclada,1476757,28,0.127,500
IMG_0663,Follmania_orthoclada,4947177,31,0.127,500
IMG_0665,Follmania_orthoclada,3123317,36,0.127,500
IMG_0703,Follmania_orthoclada,420956,12,0.127,600
IMG_0707,Follmania_orthoclada,3700537,78,0.127,600
IMG_0711,Follmania_orthoclada,3435767,84,0.127,600
IMG_0711,Follmania_orthoclada,3435767,173,0.127,600
IMG_0711,Follmania_orthoclada,3435767,263,0.127,600
IMG_0712,Follmania_orthoclada,4078251,229,0.127,600
IMG_0712,Follmania_orthoclada,4078251,428,0.127,600
IMG_0712,Follmania_orthoclada,4078251,558,0.127,600
IMG_0712,Follmania_orthoclada,4078251,576,0.127,600
IMG_0712,Follmania_orthoclada,4078251,790,0.127,600
IMG_0712,Follmania_orthoclada,4078251,899,0.127,600
IMG_0712,Follmania_orthoclada,4078251,1018,0.127,600
IMG_0712,Follmania_orthoclada,4078251,1119,0.127,600
IMG_0712,Follmania_orthoclada,4078251,1152,0.127,600
IMG_0712,Follmania_orthoclada,4078251,1395,0.127,600
IMG_0712,Follmania_orthoclada,4078251,1421,0.127,600
IMG_1713,Follmania_orthoclada,3939394,157,0.127,600
IMG_1713,Follmania_orthoclada,3939394,291,0.127,600
IMG_1713,Follmania_orthoclada,3939394,376,0.127,600
IMG_1713,Follmania_orthoclada,3939394,413,0.127,600
IMG_1713,Follmania_orthoclada,3939394,517,0.127,600
IMG_1713,Follmania_orthoclada,3939394,664,0.127,600
IMG_1713,Follmania_orthoclada,3939394,749,0.127,600
IMG_1713,Follmania_orthoclada,3939394,832,0.127,600
IMG_1713,Follmania_orthoclada,3939394,842,0.127,600
IMG_1713,Follmania_orthoclada,3939394,905,0.127,600
IMG_1713,Follmania_orthoclada,3939394,915,0.127,600
IMG_1713,Follmania_orthoclada,3939394,1018,0.127,600
IMG_1713,Follmania_orthoclada,3939394,1020,0.127,600
IMG_1713,Follmania_orthoclada,3939394,1065,0.127,600
IMG_1715,Follmania_orthoclada,4165149,36,0.127,600
IMG_1715,Follmania_orthoclada,4165149,150,0.127,600
IMG_1715,Follmania_orthoclada,4165149,178,0.127,600
IMG_1715,Follmania_orthoclada,4165149,185,0.127,600
IMG_1715,Follmania_orthoclada,4165149,205,0.127,600
IMG_1736,Buellia_jorgensis,1183361,8,0.127,600
IMG_1737,Buellia_jorgensis,1228771,23,0.127,600
SA2A_2555,Buellia_jorgensis,292426,77,0.127,600
SA2A_2555,Buellia_jorgensis,292426,134,0.127,600
SA2A_2555,Buellia_jorgensis,292426,176,0.127,600
IMG_0776,Buellia_jorgensis,497063,95,0.127,700
IMG_0778,Buellia_jorgensis,425173,126,0.127,700
IMG_0780,Buellia_jorgensis,672506,47,0.127,700
IMG_0781,Buellia_jorgensis,628019,51,0.127,700
IMG_0789,Buellia_jorgensis,218343,12,0.127,700
IMG_0789,Buellia_jorgensis,218343,29,0.127,700
IMG_0789,Buellia_jorgensis,218343,67,0.127,700
IMG_0790,Buellia_jorgensis,218669,63,0.127,700
IMG_0790,Buellia_jorgensis,218669,73,0.127,700
IMG_0795,Buellia_jorgensis,86039,10,0.127,700
IMG_0830,Buellia_jorgensis,927782,137,0.127,800
IMG_0849,Buellia_jorgensis,802824,56,0.127,800
IMG_0852,Buellia_jorgensis,973181,23,0.127,800
IMG_0853,Buellia_jorgensis,959058,84,0.127,800
IMG_0587,Follmania_orthoclada,428392,103,0.128,400
IMG_0597,Follmania_orthoclada,1572698,103,0.128,400
IMG_0599,Follmania_orthoclada,9106079,1,0.128,400
IMG_0599,Follmania_orthoclada,9106079,4,0.128,400
IMG_0609,Follmania_orthoclada,2132415,3,0.128,400
IMG_0660,Follmania_orthoclada,1701995,35,0.128,500
IMG_0662,Follmania_orthoclada,1734683,2,0.128,500
IMG_0662,Follmania_orthoclada,1734683,50,0.128,500
IMG_0662,Follmania_orthoclada,1734683,105,0.128,500
IMG_0663,Follmania_orthoclada,4947177,106,0.128,500
IMG_0663,Follmania_orthoclada,4947177,124,0.128,500
IMG_0665,Follmania_orthoclada,3123317,3,0.128,500
IMG_0665,Follmania_orthoclada,3123317,68,0.128,500
IMG_0665,Follmania_orthoclada,3123317,225,0.128,500
IMG_0666,Follmania_orthoclada,3169699,50,0.128,500
IMG_0666,Follmania_orthoclada,3169699,198,0.128,500
IMG_0666,Follmania_orthoclada,3169699,220,0.128,500
IMG_0671,Follmania_orthoclada,1432885,25,0.128,500
IMG_0674,Follmania_orthoclada,1325317,29,0.128,500
IMG_0674,Follmania_orthoclada,1325317,90,0.128,500
IMG_0677,Buellia_jorgensis,531366,118,0.128,500
IMG_0710,Follmania_orthoclada,3560163,77,0.128,600
IMG_0710,Follmania_orthoclada,3560163,182,0.128,600
IMG_1714,Follmania_orthoclada,4013499,11,0.128,600
IMG_1714,Follmania_orthoclada,4013499,12,0.128,600
IMG_1714,Follmania_orthoclada,4013499,61,0.128,600
IMG_1714,Follmania_orthoclada,4013499,89,0.128,600
IMG_1714,Follmania_orthoclada,4013499,116,0.128,600
IMG_1714,Follmania_orthoclada,4013499,171,0.128,600
IMG_1716,Follmania_orthoclada,3548247,17,0.128,600
IMG_1716,Follmania_orthoclada,3548247,96,0.128,600
IMG_1716,Follmania_orthoclada,3548247,246,0.128,600
IMG_1716,Follmania_orthoclada,3548247,259,0.128,600
IMG_1717,Follmania_orthoclada,3788128,24,0.128,600
IMG_1717,Follmania_orthoclada,3788128,99,0.128,600
IMG_1717,Follmania_orthoclada,3788128,127,0.128,600
IMG_1717,Follmania_orthoclada,3788128,327,0.128,600
IMG_1717,Follmania_orthoclada,3788128,442,0.128,600
IMG_1718,Follmania_orthoclada,6845872,63,0.128,600
IMG_1718,Follmania_orthoclada,6845872,101,0.128,600
IMG_1718,Follmania_orthoclada,6845872,173,0.128,600
IMG_1718,Follmania_orthoclada,6845872,308,0.128,600
IMG_1718,Follmania_orthoclada,6845872,377,0.128,600
IMG_1718,Follmania_orthoclada,6845872,381,0.128,600
IMG_1718,Follmania_orthoclada,6845872,451,0.128,600
IMG_1718,Follmania_orthoclada,6845872,517,0.128,600
IMG_1718,Follmania_orthoclada,6845872,1154,0.128,600
IMG_1718,Follmania_orthoclada,6845872,1208,0.128,600
IMG_1718,Follmania_orthoclada,6845872,1216,0.128,600
IMG_1718,Follmania_orthoclada,6845872,1239,0.128,600
IMG_1719,Follmania_orthoclada,6650555,64,0.128,600
IMG_1719,Follmania_orthoclada,6650555,213,0.128,600
IMG_1719,Follmania_orthoclada,6650555,724,0.128,600
IMG_1719,Follmania_orthoclada,6650555,930,0.128,600
IMG_1719,Follmania_orthoclada,6650555,1019,0.128,600
IMG_1719,Follmania_orthoclada,6650555,1063,0.128,600
IMG_1719,Follmania_orthoclada,6650555,1126,0.128,600
IMG_1734,Buellia_jorgensis,577316,29,0.128,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,74,0.128,600
SA2A_2216(Follmania),Buellia_jorgensis,197268,102,0.128,600
SA2A_2555,Buellia_jorgensis,292426,99,0.128,600
IMG_0774,Buellia_jorgensis,303713,31,0.128,700
IMG_0777,Buellia_jorgensis,476088,42,0.128,700
IMG_0777,Buellia_jorgensis,476088,47,0.128,700
IMG_0777,Buellia_jorgensis,476088,66,0.128,700
IMG_0778,Buellia_jorgensis,425173,80,0.128,700
IMG_0778,Buellia_jorgensis,425173,114,0.128,700
IMG_0779,Buellia_jorgensis,469282,113,0.128,700
IMG_0790,Buellia_jorgensis,218669,41,0.128,700
IMG_0849,Buellia_jorgensis,802824,21,0.128,800
IMG_0849,Buellia_jorgensis,802824,40,0.128,800
IMG_0853,Buellia_jorgensis,959058,128,0.128,800
IMG_0853,Buellia_jorgensis,959058,167,0.128,800
IMG_0592,Follmania_orthoclada,97200,7,0.129,400
IMG_0600,Follmania_orthoclada,5696998,34,0.129,400
IMG_0600,Follmania_orthoclada,5696998,55,0.129,400
IMG_0605,Follmania_orthoclada,1731342,34,0.129,400
IMG_0620,Follmania_orthoclada,2639277,18,0.129,400
IMG_0620,Follmania_orthoclada,2639277,25,0.129,400
IMG_0663,Follmania_orthoclada,4947177,145,0.129,500
IMG_0664,Follmania_orthoclada,4926329,10,0.129,500
IMG_0664,Follmania_orthoclada,4926329,17,0.129,500
IMG_0664,Follmania_orthoclada,4926329,148,0.129,500
IMG_0666,Follmania_orthoclada,3169699,242,0.129,500
IMG_0666,Follmania_orthoclada,3169699,279,0.129,500
IMG_0666,Follmania_orthoclada,3169699,313,0.129,500
IMG_0673,Follmania_orthoclada,3119645,28,0.129,500
IMG_0673,Follmania_orthoclada,3119645,42,0.129,500
IMG_0710,Follmania_orthoclada,3560163,52,0.129,600
IMG_0710,Follmania_orthoclada,3560163,98,0.129,600
IMG_0710,Follmania_orthoclada,3560163,186,0.129,600
IMG_0711,Follmania_orthoclada,3435767,93,0.129,600
IMG_0711,Follmania_orthoclada,3435767,182,0.129,600
IMG_0712,Follmania_orthoclada,4078251,129,0.129,600
IMG_0712,Follmania_orthoclada,4078251,175,0.129,600
