"","Transect","Elevation","Quadrat","Time_Surface","Time_Absorption","Angle",".N","d15N",".C","d13C","f300_area","f670_area","f300_maxwl","f670_maxwl","f300_lo_wlhm","f300_up_wlhm","f300_width_wlhm","f300gauss_lo_wlhm","f300gauss_up_wlhm","f670_lo_wlhm","f670_up_wlhm","f670_width_wlhm","f670gauss_lo_wlhm","f670gauss_up_wlhm","f300_max","f670_max","NDVI","OSAVI","SAVI","MTVI","PWI","GMI1","GMI2","MCARI","TVI","Vogelmann4","Boochs","Boochs2","CARI","CI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","D1","D2","EVI","EGFR","EGFN","GI","Gitelson","Gitelson2","Green.NDVI","MCARI.OSAVI","MCARI2","MCARI2.OSAVI2","mNDVI","mND705","Maccioni","MSAVI","mSR","mSR705","mSR2","MTCI","NDVI2","NDVI3","NPCI","OSAVI2","RDVI","REP_LE","REP_Li","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARI2","TCARI.OSAVI","TCARI2.OSAVI2","Vogelmann","Vogelmann2","Vogelmann3","PRI","PSSR","PSND","CRI1","CRI2","CRI3","CRI4","MPRI","PRI.CI2","CI2","PSRI","ClAInt","TGI","PRI_norm","PARS","DPI","GDVI_2","GDVI_3","GDVI_4","DWSI4","NSpp_Treb","NSpp_Trent","Prop_Trent"
"25","B","600","5",0.875,23.5,94,1.83,1.5,39.77,-20.35,97.4414833960202,16.458356034551,361.8437375,681.620975,301.8177375,423.029425,121.2116875,0.0585366725873288,0.0397834644094923,651.30885,712.781525,61.472675,0.0145165272549437,0.0079865594619172,0.459913848191143,0.129961134373533,0.206783770195853,0.253637535347703,0.326187402973808,15.5927907891831,0.979462976403668,1.72713594526644,1.29774546669896,1.27745975785427,469.920155242818,-0.0371314252527778,-0.038579398395447,-0.0180849076488272,50.7738842003003,0.998602943576748,2.38296134468609,0.750242585537395,0.693598439932906,0.803531047332762,1.07747513087538,19.3624160550921,0.649943108320485,1.41666861763189,-28.7800247534426,0.0492109639103434,1.21317291142808,0.0818421498843406,2.23414992425241,-59.6821490203669,0.955021985047601,0.298529491573887,-0.172928043498025,3.16649425183068,0.493436722880955,0.856211105989271,0.0425381757987135,-0.772944434492525,0.295353020922633,4.35826134198294,5.97840416972184,38.5543805417194,0.377960083897942,0.213921968672976,0.710395907467802,0.343598132256427,2.41507381369365,1.58756585243435,0.591133046905087,2.01278583537775,0.11018440636505,0.0887531036847244,0.325279223690664,0.1274742061154,1.75739103743022,722.691009108414,726.586835114604,1.96262132834048,15.8002035518196,1.5649037912975,1.29774546669896,1.34832831266928,1.72713594526644,1.09523404094105,0.922834877157592,1.22321602965098,0.546083426969717,0.888445293177896,0.529234173169922,81.7469399630626,5.41763173463584,3.01668802748699,10.4663149151379,10.3258628785949,73.207575824025,1.10748096731312,-0.0363903732157596,1.15298764455728,-0.0727236109496499,1.55838670595319,0.408412246745603,0.00797362801239979,0.0218750852952368,-1.76138309432678,-1.3063195718235,16.7841419772162,-0.0268100403638967,0.342229983955274,0.19979217337409,5671.4374596725,113.075702186758,0.0489037359736455,1.94125422779585,-17.1456248696676,0.385756418733044,0.525857532369338,0.630160308703004,0.833249644335324,5,3,0.375
"26","B","600","6",1,10.3333333333333,105,NA,NA,NA,NA,75.702170936668,7.17828452314553,352.895333333333,675.977833333333,303.253666666667,414.736333333333,111.482666666667,0.0496380628501435,0.0249068300174823,647.9825,701.397333333333,53.4148333333333,0.00822188914649583,0.00490162240078367,0.35212709299881,0.0734765579635077,0.102135761340989,0.121867183737597,0.156416492442022,4.58647288450423,1.04882334741893,1.33865472644673,1.14917924414567,0.637668748443179,195.02035212301,-0.0128696751892017,0.0277412570923047,0.145017330902796,40.8994112792102,0.992513751118074,2.14157758675851,0.862251544935175,0.836014153274457,0.898122879854706,1.0521966861781,17.2503921559605,0.343650944035079,1.10530045980967,-1.15663583554901,0.054915179358129,1.10131010190404,0.0664745209470523,0.732744449592645,-43.6999948285787,1.89423638667691,-0.221897171127688,-0.0635610751869753,3.11498426034034,0.497600837856966,0.917912105014882,0.052355118287774,-1.63267603566926,0.149125055530606,3.55021624348206,1.82929503481388,24.8589367695653,0.262714467605923,0.156706382434399,0.601340282121811,0.182402516445861,1.71562654923448,1.37433169717526,0.44032407422658,1.38706526274599,0.0586480798096662,0.042643029003883,0.269042720345256,0.0677903203695825,0.724685070103894,521.716608930408,722.972875252884,2.42197742004404,4.43701382360759,1.23574032349068,1.14917924414567,1.18645608202252,1.33865472644673,1.05615715238255,0.951609978965554,1.10431770533464,0.627776616545297,0.914979430442689,0.603450441003983,74.7018751088889,2.18445896236144,1.6147784259408,4.13508605581081,8.98015953032203,58.8844851749129,1.06570243735938,-0.0126583694444812,0.708852934838992,-0.049704822611531,1.21300596792529,0.254163237636592,0.0054875624286315,0.0130438042411352,-1.29296824778927,-1.09931858727196,15.2116274358528,-0.00992881521678917,0.161721816447027,0.155765669553704,4662.51795332667,107.927320144646,0.0744666454036978,1.44291696965533,0.156282186492468,0.200478886072758,0.291877404390387,0.374234482174711,0.909233481214018,2,1,0.333333333333333
"27","B","600","7",0.666666666666667,6.33333333333333,90,NA,NA,NA,NA,127.059122183145,5.3800250741513,384.941,679.233166666667,304.048333333333,471.9755,167.927166666667,0.0489671606608843,0.0239889191900678,652.6815,697.859666666667,45.1781666666667,0.00677234974336183,0.00446096138512133,0.427315207944211,0.0566269311947022,0.142998193996683,0.172811519215695,0.222027147514776,5.00218809196937,1.00246272096855,1.78138509849064,1.18344220526508,0.541946954457173,186.391568664251,-0.020346729493197,-0.030873772253,0.0207054816773627,43.6764549800699,0.997517117291437,2.80033308541908,0.826879101775302,0.747018006053604,0.867355436661032,1.0640793415976,15.7886145933905,0.426338739003263,1.23705609214781,0.0856109150715223,0.0606851318346345,1.34903167482924,0.0903334122151643,0.735330040903007,-47.4277309850314,0.688290613878537,-0.143260115449229,-0.130722568531542,3.17157702907866,0.513806971461948,0.800885375937866,0.0478738834836387,-1.42746296502543,0.260839906550491,2.56960507104625,1.99338092460017,23.8924034557077,0.283891455073891,0.155667951453572,0.661391777827125,0.24411277457457,1.79708391464307,1.3714745423328,0.474188571751821,1.32734009711777,0.0707761190429207,0.126061518172055,0.357284078095435,0.0818417421175737,1.08686708834629,706.246353000358,725.462187500245,2.27659329638144,5.71124787318952,1.36029845179049,1.18344220526508,1.22953558236952,1.78138509849064,1.07849665063489,0.93311916678651,1.13708061542762,0.535458073337453,0.884427518487116,0.519998136428859,81.7278881997223,2.79977910611156,1.03948199128255,3.74180520198826,5.39816994379061,50.7388808352569,1.06931962891154,-0.0200916335320792,0.821558059653795,-0.072887214859083,1.40380109496734,0.380478512744824,0.010858704425562,0.0315779289084598,-1.77451634761463,-1.14134974600654,13.6106992605437,-0.020172876893187,0.206874691278379,0.233931760450322,4860.24767326,47.209356231546,0.0695026313389572,2.08339530154416,-9.25778250699946,0.27381483608429,0.384968816436615,0.474779963859956,0.789484457572495,2,1,0.333333333333333
"28","B","600","8",0.875,22.46875,98.75,NA,NA,NA,NA,103.09522129668,12.4190823679648,366.117271428571,679.244828571429,302.450128571429,433.412342857143,130.962214285714,0.0574844238551329,0.0378507003037692,651.495542857143,709.550742857143,58.0552,0.0118083800019453,0.0066691795125318,0.451933972325945,0.105217932435494,0.181660738973765,0.223105708888664,0.286838816551764,11.8110938849499,0.986040178592829,1.69601212618872,1.24728350159609,1.1361656083265,378.682357801999,-0.0291464092749545,-0.0553023979603333,0.00559221450253066,50.5101886838655,0.998838068019557,2.46199366116515,0.777885014451625,0.714161897610201,0.829618736912078,1.07343089330708,19.0765439035873,0.617927590549345,1.32986276879706,-30.8511773559799,0.0506926252154008,1.23627477705555,0.0793338362832996,1.44625553995505,-56.9610552426703,1.06682922566535,0.378651905212164,-0.146354197548408,3.26777498978091,0.503705936578936,0.841812160530471,0.0429389516322387,-1.05880700382339,0.277086025458539,4.28806760049233,4.36710219816279,34.4262058849315,0.341347570103215,0.187631659415309,0.691593250859147,0.310836536456424,2.12177274193039,1.48264582681326,0.540782411855817,1.7735703413181,0.0943422940951585,0.0963654189600862,0.335194030447793,0.109134753389832,1.50857615282187,733.08145947081,725.303405757064,2.05894786675479,12.0610986220281,1.46851475292776,1.24728350159609,1.29677923719718,1.69601212618872,1.09111906028413,0.924753313618182,1.18299141586534,0.537898513170297,0.88547465625867,0.520194133941768,81.3288580673097,4.5335989108933,2.62391999734823,8.2258767245348,10.0384842262887,69.064977969391,1.09015080296715,-0.0286602883582397,1.24224838491366,-0.0721286136359891,1.48063189171432,0.393816632692849,0.00844522523378461,0.0233217452444212,-1.70772002849488,-1.23490935887986,16.4793546033771,-0.0222154346802074,0.281550912768756,0.212875548540288,5626.49080050571,103.100521326789,0.0530972680335369,1.92499185983443,-19.3163849041682,0.345500294515847,0.481477373162286,0.588248055957832,0.822623009326138,5,3,0.375
"29","B","600","9",0.666666666666667,5.5,120,NA,NA,NA,NA,106.717856744283,4.16401605020843,375.042666666667,675.880666666667,303.154333333333,457.2835,154.129166666667,0.0361829715975775,0.0187274299433052,652.969333333333,693.564,40.5946666666667,0.005795799987809,0.00370703852967233,0.343787719991594,0.0485058352004455,0.137677768537742,0.16649671975008,0.213748665109445,4.10308720579089,1.00944028953579,1.76937451779029,1.176149268339,0.452014434730121,151.910165642302,-0.018619573765437,0.0606045634790107,0.105364802104709,38.8249620759824,0.99494064887351,2.60449731565109,0.832266573930108,0.75429280720104,0.876701118658142,1.06303973748779,13.842504507813,0.396190198455279,1.22725776043529,-1.14140651180698,0.0672434812893185,1.34360097549115,0.0978891724857047,0.544118721556489,-41.800367771178,0.635024698927893,-0.355045685941549,-0.126976135710588,3.06100454087122,0.489865840654121,0.803537706206742,0.0540784567709617,-1.54704957944357,0.254637785999476,2.07057626670143,1.80586716404698,21.2939042044927,0.282382391202665,0.159999554721158,0.614208270301774,0.234904909867828,1.7937304305301,1.38342145324271,0.473941635297707,1.53529507021197,0.0705837425818165,0.124735925781073,0.328505333165456,0.0815850276163655,1.00099741403638,529.99473254831,724.671630768682,2.30228435070427,4.92893509099478,1.34724918714359,1.176149268339,1.22140735545136,1.76937451779029,1.0771696575454,0.933107552956722,1.12489551919541,0.558928126467462,0.887994944855505,0.551429562428009,69.1808934225001,4.17917558458367,0.796872452724783,3.30550160399431,4.08237460813334,44.9794717330935,1.06273543480884,-0.0184033404106163,0.643474101954589,-0.0700381640909947,1.39230802428159,0.36872588643925,0.0114048078545892,0.03306751713497,-1.75353467363983,-1.12482819733565,11.9287031080572,-0.0193306319007362,0.200559118633488,0.23191020868551,4304.93042115667,28.0197547996237,0.0747929279512517,2.07282576966487,-8.45321110669413,0.263455791108536,0.370126045782399,0.456246876514623,0.791243059859552,2,1,0.333333333333333
"30","B","700","1",25.8295454545455,65.7407407407407,92.7777777777778,1.37,-0.528571428571429,30.5157142857143,-24.0328571428571,87.4638350121837,8.48556530634788,357.245453846154,675.461176923077,300.940723076923,406.891453846154,105.950730769231,0.0525110709325004,0.0621724067764096,655.272792307692,699.010553846154,43.7377615384615,0.0100238090144146,0.00701179846467716,0.462352997769979,0.0897301407756892,0.164512944157422,0.204792696001486,0.263202632978711,12.0173843730257,0.980244225511439,1.52361707355834,1.2388892564466,1.24018377810471,410.824962573466,-0.0263695930301951,0.0731920702719465,0.162711466367358,57.9635277631608,0.997816657742931,2.50572621141058,0.788707947367162,0.741174538725091,0.843147254615622,1.07174894717073,23.8529331272578,0.739236952445795,1.27827112330904,-0.677932868189188,0.044342332382669,1.13215457412403,0.0687081429245686,1.25615786078415,-64.224903521749,1.62188817975381,-0.316812288933667,-0.126460854230551,2.38069110753023,0.379446608951936,0.889032539382009,0.040349353843747,-1.24551338049179,0.2316133221353,7.58754022807839,4.37448376172289,41.236078390017,0.295351817030998,0.168175728689849,0.650427966042434,0.288140097013753,1.95294154936133,1.41943963292977,0.524869912844302,1.94366733823884,0.0887351225884977,0.0646344699334557,0.312178736760662,0.102641509758907,1.37824137760009,733.763697620766,724.778645377549,1.16846893447049,11.6985327137469,1.41598901915888,1.2388892564466,1.27551676875862,1.52361707355834,1.08422321868195,0.935142221736857,1.16465331600405,0.564568036940272,0.891343400104777,0.545085824874857,56.6044883379744,8.54320789166707,3.01381196474334,8.75845697347969,20.1796077448536,90.5722882831238,1.08616787357166,-0.0259362948691471,2.16093581694842,-0.063587322245949,1.41452259360247,0.352190138579245,0.00648648015835191,0.0162988598535147,-1.51376399271536,-1.2186377267982,20.7838155264324,-0.0203033628523454,0.271565735774196,0.189770828933477,6565.52742859392,201.524532168412,0.00420613241267809,1.72291705309319,2.02390283268972,0.314990147218723,0.442599637292479,0.54498645699967,0.870129640623824,6,6,0.5
"31","B","700","10",1.125,24.8055555555556,107.142857142857,NA,NA,NA,NA,49.2298681212032,5.56058365341691,347.057375,668.5915625,301.00575,405.6675,104.66175,0.0355460105543106,0.0184594097404396,651.2579375,685.81,34.5520625,0.00519355196310169,0.004888933502834,0.262907892632571,0.0558256662108153,0.125118593068454,0.151286595610211,0.193885623605901,5.29564761981699,0.976621420916302,1.37520872349477,1.18112358888702,0.519966666941802,190.344481987832,-0.0169912283392042,0.133010715365219,0.0943588131810857,35.8071620921694,0.998840566614018,1.72554242306628,0.834985091801483,0.792732628087973,0.87777665733495,1.05289466079242,15.0939355824903,0.558670534329612,1.17787209609526,0.58544082887675,0.0642606528138305,1.10563999003365,0.0849041810778645,0.673067434554484,-39.0851174787967,5.84212796548367,2.35855852261092,-0.0779163539318699,2.46403562367836,0.403187104356315,0.914616981672751,0.0610400325321842,-1.62258527198028,0.178076679615551,2.19808736485934,2.03219037233791,21.9774209036504,0.319359504067353,0.185639993886268,0.631450824050705,0.221445340969395,1.988968299051,1.46657045397334,0.471528897778023,1.79572453334633,0.0699671081568476,0.0464422421715894,0.208971003930487,0.0808113070032166,0.830109737481344,603.385234642542,725.92681672534,2.21633324295829,5.29392853337835,1.29885279076848,1.18112358888702,1.21241026340142,1.37520872349477,1.05250968290753,0.953909330638097,1.11756592313573,0.674985396309107,0.928404805444689,0.664991995067821,50.5084424536459,4.62233210619814,1.27996063153705,4.38100760156288,5.32841200980962,49.7251627821639,1.06440356152897,-0.0166663408033664,0.456334307260458,-0.0444685147188359,1.30503389182939,0.257435667403572,0.00528795733668994,0.0145740637182859,-1.32844005726569,-1.12959667872379,13.4676936596815,-0.0104432743009634,0.210129571264445,0.150160359447142,4089.73509801375,66.5579917514137,0.0641629863018706,1.44897419836018,34.9233200141031,0.243360807137807,0.349754653067675,0.441994745854777,0.898067480055605,10,1,0.0909090909090909
"32","B","700","2",34.4421296296296,59.1898148148148,80.3571428571429,1.16571428571429,1.53571428571429,30.35,-22.6928571428571,68.069303495326,11.767170888236,347.059464705882,669.990551960784,301.408788235294,404.051802941176,102.643014705882,0.0442282183199603,0.0385260829314067,649.934762745098,693.782879411765,43.8481166666667,0.0111078334170274,0.00811016516693053,0.36653872692482,0.106724913103716,0.198805748966336,0.243897516355306,0.312952438472608,13.723213775211,0.961457847095461,1.58600356292988,1.29159673106145,1.39672068367051,456.240098361365,-0.029986809417777,0.110993526020389,0.127783618560292,49.319793820933,0.99350866349066,2.30116928529299,0.748900744180014,0.698331013956518,0.804992084911663,1.0838421571566,20.2527312411285,0.737568622941082,1.34790519766197,2.27008610517571,0.0571227475577358,1.12132510974547,0.0977471498878187,1.68814423971101,-56.6757771119153,3.16702816664496,-1.16637169041083,-0.15000416858823,2.45188652797681,0.40649310662677,0.898115903761952,0.0518854708833224,-1.23856449924365,0.25983840986868,6.5578946741248,5.05216962395572,38.5385043887446,0.395751017255693,0.21853350006721,0.693795007407682,0.338351993039542,2.51631740861948,1.58501170631805,0.579857193550666,2.15820275990654,0.108361509354834,0.0607098874784519,0.292193229839223,0.125247053969757,1.51362805136557,756.645189874939,720.774137541305,1.650284555994,13.3269116959752,1.5139855670053,1.29159673106145,1.33959730195633,1.58600356292988,1.09557377427764,0.922274834539339,1.20898113593233,0.580624108056997,0.894787534215165,0.56322368215243,54.9049047897697,8.94549968291864,3.4689881575348,9.9843153867488,17.14980797417,80.0002228904344,1.10915829980949,-0.029348629640445,0.858467202925706,-0.0623692488250203,1.50773445639511,0.371063813955598,0.00795684698746086,0.0218238654963721,-1.5701173109816,-1.26340254840754,17.5677341438282,-0.0224063378526541,0.333905013291717,0.175265080208502,5553.80450836214,180.170817031521,0.0382784179051694,1.76462011082392,3.50942827788168,0.378005364815378,0.526499747594833,0.642577500799001,0.88040927879558,15,3,0.166666666666667
"33","B","700","3",31.3822463768116,54.765873015873,88.4722222222222,NA,NA,NA,NA,77.8036719036367,12.6249216483097,354.381661904762,670.579137301587,301.992066666667,412.850602380952,110.858535714286,0.0491832005447073,0.0429845894969367,649.495498412698,696.938473809524,47.4429753968254,0.0121127398522024,0.0089190572215129,0.398848459502734,0.120148401233251,0.194994959662321,0.240337729923513,0.308452962355122,13.498467056374,0.964499217424286,1.59010450032932,1.28696103956129,1.50933333948741,462.580406486057,-0.0277910053785562,0.109946321291763,0.16878456327897,49.0794864111361,0.994511779037024,2.48119118565784,0.752672163503178,0.705361350072533,0.816610757944222,1.08687293556014,19.9045841596741,0.696948336207622,1.32012298118473,0.717388784670606,0.0555237145460208,1.1203217352683,0.0932214626691924,1.35076417476022,-55.5142338370314,0.718779985032925,-0.274106183280856,-0.147784421658131,2.52666456336319,0.419845516328039,0.898606232190396,0.0508309370693414,-1.32214373694056,0.256796156747107,6.78762174106515,4.96110520870238,38.1965983952995,0.37680212663821,0.208162627280663,0.657693689168531,0.333593738097289,2.39689153836633,1.54774008930467,0.574830403406031,1.9437689064694,0.106659872461262,0.0599848707698167,0.313726958467791,0.123296485678019,1.49902078032968,725.436747943036,720.176695606465,1.78915334912366,13.0874426666138,1.5035305213674,1.28696103956129,1.34201192687751,1.59010450032932,1.10237417563087,0.917014442868788,1.19738648821706,0.56260807912469,0.889903526626412,0.538420953816922,54.4418224551707,9.13276618135087,3.73633481026235,9.7946125603162,17.5248515238955,79.1612243260272,1.10292577381237,-0.0272205668031067,1.12449559142824,-0.0653329917671656,1.48994773527274,0.371743243517645,0.00815726887416486,0.0217262098317964,-1.56996117141286,-1.25525667872554,17.1818310112276,-0.0228841701652042,0.324406535696653,0.177993396321387,5504.46290603221,179.083177095304,0.0435427003837109,1.77996710351568,24.0065056550848,0.370870409850348,0.51660309220476,0.63034470132421,0.878504585189482,21,4,0.16
"34","B","700","4",36.5,42.2166666666667,84.2857142857143,1.19,0.2,31.72,-21.21,64.1882859521585,8.03187058213827,341.0996875,667.6945625,299.8875625,387.8224375,87.934875,0.0428957308698974,0.0401291597733721,649.0640625,688.7069375,39.642875,0.00715900595702694,0.00616795577203206,0.349115875666506,0.0764789184323171,0.149497505126865,0.183052703681573,0.235170749993036,11.7834599531876,0.978753356894469,1.4098077294762,1.21663871841098,1.10691379499278,393.341488695973,-0.0214809138621366,0.0808454502933317,0.127846992190498,54.3772856537989,0.997782343812914,2.28167806033351,0.807758247062461,0.776973224281859,0.855521973201086,1.062048392567,23.5277375337777,0.674640593800534,1.21630219053481,0.397505745444484,0.0478144639935971,1.08989915322443,0.0658113823835158,1.65804576592025,-60.8062056666196,1.76913143000515,2.83448819132993,-0.106537336401238,2.21019655949009,0.365675790244263,0.927102817478164,0.0449441838827407,-1.33960615910523,0.196017050033423,7.68348942605603,4.42968056410549,41.1473095899423,0.305307301271411,0.176880118942632,0.642403327945595,0.262950156218514,1.99086839681482,1.45105757679228,0.511464998485499,2.13842694352,0.084199128450875,0.042630804828872,0.278616231625326,0.0973790679657726,1.21986616178195,676.475585363818,716.780276607716,1.79987507201501,11.1526792876054,1.36655747225007,1.21663871841098,1.25096255607689,1.4098077294762,1.06829832808607,0.943393348021614,1.15051411116068,0.602471529444767,0.895955669853624,0.581362420453846,56.1510361798438,7.43100683614621,2.86707453051342,9.1883482496063,21.2030239452018,92.3940897998644,1.08177492673267,-0.0210933599835007,1.26889002624415,-0.0556866279684502,1.34351098081848,0.318350768759985,0.00624329484326281,0.0142123412232421,-1.38060548652741,-1.18307226964271,20.4543571343114,-0.0155412850377652,0.24486714493686,0.17107337378129,6232.24597615125,246.808347958018,0.0477588849277804,1.59123338148123,22.9131551871594,0.288925001185344,0.411185753702975,0.513282375230404,0.909279824508867,8,3,0.272727272727273
"35","B","700","5",18.8,42.9166666666667,71.25,NA,NA,NA,NA,77.2896111719994,9.40584610988009,355.3907,672.4307,302.3389,408.4043,106.0654,0.0399439103674311,0.0451111133107068,647.0027,695.4727,48.47,0.0110296090141227,0.0062975870616689,0.367558152490056,0.0845274021737484,0.141712820595447,0.172813427303514,0.22177236610793,9.57122536144091,1.0312565113646,1.44584985572577,1.21650922556589,0.801768320897773,326.823012163019,-0.0200793308440572,0.069936930268913,0.24631593150161,49.142301617159,0.993881617370954,2.55181689801812,0.815316909242977,0.783803901222362,0.861432932625511,1.06148465405388,21.2361240873616,0.504507966205598,1.18679122769091,-0.902108187564238,0.0564055689445888,1.10763221808894,0.0773784969736483,1.54733627638836,-55.3642755049409,1.66455027938682,-4.6180281615642,-0.118042164617739,2.72004466519579,0.442589164188921,0.910159298716911,0.0529235657357821,-1.29325794650098,0.195361532814607,7.79399576814254,4.01652962741312,37.9781706237969,0.271111390959552,0.164107909014447,0.616411678003188,0.242310552633018,1.82938854160192,1.41062453576853,0.508133596570198,1.87243792264367,0.0816136840328246,0.0482542962393168,0.295066827888765,0.0943422766615178,1.08613816921834,557.837161500229,713.116001616423,1.58356894560612,8.9083365541271,1.3588717735066,1.21650922556589,1.25701785689474,1.44584985572577,1.06473670500851,0.947629103637339,1.14471324867968,0.591787990690497,0.875452983692888,0.580222510742899,67.0058219544167,5.1252177780003,1.9941387861965,7.69350482267758,21.9859789337423,85.9148497154447,1.07928066931288,-0.0196303273096517,0.468766108579526,-0.0630804729608777,1.34021656495027,0.335877961079094,0.0086898880291935,0.0189661523238002,-1.40995687786543,-1.17312159399795,17.8325338355821,-0.0219342576086652,0.247633649841549,0.1908565117752,5666.040924452,278.224100912301,0.0545109591952263,1.68809058668397,1242.11350607037,0.271087100900406,0.380436518559084,0.467899725667918,0.894949368340529,4,1,0.2
"36","B","700","6",39.75,71.1590909090909,85.9375,NA,NA,NA,NA,70.0093297033056,11.1969763135057,349.3328,668.585325,301.86205,389.459725,87.597675,0.0453239274218069,0.0456058407767483,650.07265,693.722225,43.649575,0.0090036112817286,0.00774467478898097,0.421059863069249,0.106572272141309,0.174106831589743,0.212816146684636,0.273561309784423,14.6833143464646,0.981862055258253,1.44483304313985,1.25449350892744,1.47762974877254,485.89974120204,-0.026017558141689,0.0379473213098239,0.11808973484374,58.5303794715307,0.996661949716062,2.18507374011328,0.772961817659599,0.750671354129708,0.830523658619447,1.06887406122752,25.1689176464292,0.696404257931283,1.26833896741145,-0.372940245212937,0.0414232326577234,1.0719691598133,0.0617509911247856,1.96607138237188,-65.7266736173087,2.44092533119006,-0.292919550717143,-0.1210760897297,2.51410299657492,0.411989566798296,0.941967398131768,0.0400734187169721,-1.15972524160406,0.213269074693916,8.82709673017553,5.32688592357011,46.1991176286145,0.372008946008076,0.215839782422573,0.657621546034336,0.302936939441507,2.32982827632961,1.57341850983443,0.551992433651106,2.29794776147552,0.0990858016266606,0.0365158478564689,0.263222630939068,0.114615568669963,1.44463607534172,691.909327536547,717.513901003077,1.56007384022904,13.956999242623,1.43295525595353,1.25449350892744,1.29852810589494,1.44483304313985,1.08046812731148,0.933547230465024,1.1766944168923,0.616493179019206,0.898295120851353,0.599654064762183,58.1531301096251,8.86232480620875,3.84762850147052,11.113069390152,24.0662304511748,101.80110691752,1.09728375701942,-0.0255305568880524,0.441740076054617,-0.0567748224401978,1.39033866158167,0.329195550299431,0.0055467874046964,0.0119491944694374,-1.4398133789395,-1.24271999096647,22.085826914043,-0.017798627888253,0.289908917601557,0.151378965563497,6668.9785572105,245.30968101576,0.0341862120883011,1.62139126579118,28.7350825495702,0.33519868037335,0.474340947943996,0.588114286945691,0.922613742075889,7,4,0.363636363636364
"37","B","700","7",90,90,60,NA,NA,NA,NA,195.416445871898,13.0322748331701,402.4035,665.823,303.3495,456.8545,153.505,0.067407871633078,0.140384309407995,652.018,694.4765,42.4585,0.014222629832194,0.0069772615243405,0.790227024264911,0.10737492853167,0.122150925007769,0.148506563190417,0.191465287678099,19.3862099923853,1.03207073853327,1.31036631383047,1.20435986131386,1.47015147266595,635.168386521064,-0.020956926995292,-0.22637347249198,0.443964320136243,102.991860025963,0.996225406978012,4.75664032862528,0.839809759624385,0.840150867592423,0.872857737954312,1.04264425990925,47.7639910049743,0.780758427904299,1.20139649260288,-3.51313671204741,0.019591172481757,1.02353087141427,0.0275672585199955,3.36428535209609,-115.60045279006,2.45499507755716,0.913823160993598,-0.166256343617672,2.62879463689621,0.433616158439244,0.978959630290769,0.0198703778326585,-0.17626414860436,0.139863180385625,28.2779737699655,8.24460352796557,88.1825709880912,0.0799885627305405,0.072496176177477,0.58480991058058,0.198390164009659,1.28710026482537,1.18056198907844,0.499029173711661,3.14622351754013,0.0753241402550715,0.014560501439568,0.42065641466255,0.0872523144170215,1.3702148356978,969.236778436875,668.190862327755,-0.6265772066692,16.93705823767,1.33314180170528,1.20435986131386,1.22750354697725,1.31036631383047,1.04743442995608,0.957199170548668,1.14605216249926,0.50309445015575,0.797228141572667,0.499360993345375,92.4258095379166,2.46441825875054,3.67469165195644,15.3470458238792,83.4176076926354,212.408118604221,1.07349060353587,-0.020463869521414,-0.789459520148274,-0.0583796141410375,1.27880217656567,0.429650218724617,0.00833370695864,0.00995954027364766,-1.31946605347425,-1.2076339517665,39.042818418367,-0.0253857516339224,0.231967559563428,0.250966427421907,12002.56004157,1029.43805366206,-0.009725306280786,1.91772806972742,9.30979381739574,0.228426537504983,0.309941843477013,0.366131569794994,0.963211803303431,1,NA,NA
